# BUSCO version is: 5.4.7 
# The lineage dataset is: chlorophyta_odb10 (Creation date: 2020-08-05, number of genomes: 16, number of BUSCOs: 1519)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
2969at3041	Complete	QAXK01001387.1	26607	27895	+	414.7	235	https://www.orthodb.org/v10?query=2969at3041	Geranylgeranyl diphosphate synthase
2971at3041	Complete	QAXK01004230.1	16730	15188	-	492.6	259	https://www.orthodb.org/v10?query=2971at3041	Succinate--CoA ligase 
2976at3041	Complete	QAXK01004533.1	5070	10667	+	619.2	422	https://www.orthodb.org/v10?query=2976at3041	Splicing factor 3a, subunit 1
2983at3041	Duplicated	QAXK01000983.1	46404	48259	+	369.9	214	https://www.orthodb.org/v10?query=2983at3041	Protein kinase
2983at3041	Duplicated	QAXK01017335.1	170	2328	+	397.1	219	https://www.orthodb.org/v10?query=2983at3041	Protein kinase
2984at3041	Complete	QAXK01001095.1	1607	5427	+	601.9	368	https://www.orthodb.org/v10?query=2984at3041	Glutamic-gamma-semialdehyde dehydrogenase
2988at3041	Complete	QAXK01014184.1	2136	4076	+	423.4	223	https://www.orthodb.org/v10?query=2988at3041	predicted protein
2990at3041	Complete	QAXK01001997.1	7467	5438	-	392.8	240	https://www.orthodb.org/v10?query=2990at3041	Indole-3-glycerol phosphate synthase
3005at3041	Complete	QAXK01003131.1	36278	34367	-	408.3	249	https://www.orthodb.org/v10?query=3005at3041	Putative 26S proteasome non-ATPase regulatory subunit 7
3009at3041	Fragmented	QAXK01000024.1	2355	140	-	272.2	187	https://www.orthodb.org/v10?query=3009at3041	pepsin-type aspartyl protease
3012at3041	Complete	QAXK01000488.1	8485	5165	-	361.3	261	https://www.orthodb.org/v10?query=3012at3041	COP signalosome subunit 5
3019at3041	Complete	QAXK01002337.1	17192	14208	-	392.8	343	https://www.orthodb.org/v10?query=3019at3041	SKI-interacting protein, SKIP
3020at3041	Complete	QAXK01003552.1	4945	952	-	390.0	459	https://www.orthodb.org/v10?query=3020at3041	predicted protein
3022at3041	Complete	QAXK01001452.1	4877	8338	+	226.0	300	https://www.orthodb.org/v10?query=3022at3041	Carboxypeptidase
3028at3041	Duplicated	QAXK01000964.1	2077	3655	+	262.8	230	https://www.orthodb.org/v10?query=3028at3041	Deoxyhypusine hydroxylase
3028at3041	Duplicated	QAXK01003338.1	2041	2	-	238.0	197	https://www.orthodb.org/v10?query=3028at3041	Deoxyhypusine hydroxylase
3029at3041	Complete	QAXK01005236.1	15612	13478	-	316.1	283	https://www.orthodb.org/v10?query=3029at3041	predicted protein
3034at3041	Complete	QAXK01000799.1	6873	2057	-	304.1	394	https://www.orthodb.org/v10?query=3034at3041	Gamma-tubulin complex component
3050at3041	Complete	QAXK01006402.1	6220	3948	-	396.8	353	https://www.orthodb.org/v10?query=3050at3041	Clp1, N-terminal beta-sandwich domain
3061at3041	Complete	QAXK01001089.1	6956	8023	+	158.4	310	https://www.orthodb.org/v10?query=3061at3041	Galactokinase
3062at3041	Duplicated	QAXK01000204.1	22319	23656	+	259.6	129	https://www.orthodb.org/v10?query=3062at3041	Low-CO2-inducible protein
3062at3041	Duplicated	QAXK01002128.1	5027	7841	+	288.5	150	https://www.orthodb.org/v10?query=3062at3041	Low-CO2-inducible protein
3069at3041	Missing
3079at3041	Duplicated	QAXK01001186.1	5009	8296	+	357.6	339	https://www.orthodb.org/v10?query=3079at3041	p-loop containing nucleoside triphosphate hydrolase protein
3079at3041	Duplicated	QAXK01005697.1	2117	5272	+	324.0	309	https://www.orthodb.org/v10?query=3079at3041	p-loop containing nucleoside triphosphate hydrolase protein
3080at3041	Complete	QAXK01000635.1	9875	7571	-	456.4	293	https://www.orthodb.org/v10?query=3080at3041	Glycerol-3-phosphate O-acyltransferase3/4
3096at3041	Complete	QAXK01003133.1	258	4577	+	311.5	271	https://www.orthodb.org/v10?query=3096at3041	helicase
3106at3041	Missing
3112at3041	Duplicated	QAXK01001695.1	9377	7460	-	275.4	173	https://www.orthodb.org/v10?query=3112at3041	Protein RecA
3112at3041	Duplicated	QAXK01002253.1	3859	6838	+	307.3	251	https://www.orthodb.org/v10?query=3112at3041	Protein RecA
3119at3041	Complete	QAXK01001060.1	158	4769	+	488.2	405	https://www.orthodb.org/v10?query=3119at3041	NADPH-dependent diflavin oxidoreductase 1
3120at3041	Complete	QAXK01005724.1	7661	4858	-	381.9	250	https://www.orthodb.org/v10?query=3120at3041	Gamma-tocopherol methyltransferase
3121at3041	Complete	QAXK01003809.1	2040	4733	+	288.5	252	https://www.orthodb.org/v10?query=3121at3041	predicted protein
3123at3041	Complete	QAXK01000804.1	324	1387	+	162.8	110	https://www.orthodb.org/v10?query=3123at3041	MutL, C-terminal, dimerisation
3133at3041	Complete	QAXK01013827.1	4630	1867	-	438.7	263	https://www.orthodb.org/v10?query=3133at3041	Malate dehydrogenase
3137at3041	Missing
3144at3041	Duplicated	QAXK01006181.1	3893	1506	-	409.9	327	https://www.orthodb.org/v10?query=3144at3041	Glycosyl transferase, group 1
3144at3041	Duplicated	QAXK01007831.1	6304	4496	-	434.9	321	https://www.orthodb.org/v10?query=3144at3041	Glycosyl transferase, group 1
3145at3041	Duplicated	QAXK01002054.1	29541	27669	-	180.6	153	https://www.orthodb.org/v10?query=3145at3041	flagellar/basal body protein, PACRG-like protein
3145at3041	Duplicated	QAXK01018553.1	6015	3094	-	193.4	145	https://www.orthodb.org/v10?query=3145at3041	flagellar/basal body protein, PACRG-like protein
3151at3041	Complete	QAXK01018034.1	4900	2264	-	239.4	287	https://www.orthodb.org/v10?query=3151at3041	subunit of the VPS-C complex
3152at3041	Complete	QAXK01000123.1	7289	10291	+	488.1	280	https://www.orthodb.org/v10?query=3152at3041	Aspartate-semialdehyde dehydrogenase
3153at3041	Fragmented	QAXK01014594.1	7555	6387	-	123.4	109	https://www.orthodb.org/v10?query=3153at3041	UBA/THIF-type NAD/FAD binding fold
3173at3041	Complete	QAXK01001160.1	34552	35942	+	277.4	217	https://www.orthodb.org/v10?query=3173at3041	SC5D, C-5 sterol desaturase
3178at3041	Duplicated	QAXK01000498.1	7991	5774	-	342.1	232	https://www.orthodb.org/v10?query=3178at3041	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
3178at3041	Duplicated	QAXK01003797.1	273	3012	+	303.6	250	https://www.orthodb.org/v10?query=3178at3041	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
3179at3041	Complete	QAXK01014831.1	1377	156	-	241.8	190	https://www.orthodb.org/v10?query=3179at3041	predicted protein
3181at3041	Complete	QAXK01001694.1	21339	20476	-	379.5	250	https://www.orthodb.org/v10?query=3181at3041	Pyridoxal 5'-phosphate synthase subunit PdxS/SNZ
3188at3041	Missing
3198at3041	Duplicated	QAXK01001085.1	7654	5056	-	523.3	351	https://www.orthodb.org/v10?query=3198at3041	26S proteasome regulatory subunit
3198at3041	Duplicated	QAXK01009137.1	1449	4899	+	553.6	349	https://www.orthodb.org/v10?query=3198at3041	26S proteasome regulatory subunit
3202at3041	Complete	QAXK01004242.1	3727	7707	+	532.5	377	https://www.orthodb.org/v10?query=3202at3041	P-loop containing nucleoside triphosphate hydrolase protein
3208at3041	Missing
3216at3041	Duplicated	QAXK01001264.1	14252	15821	+	373.8	216	https://www.orthodb.org/v10?query=3216at3041	aurora-like kinase
3216at3041	Duplicated	QAXK01010350.1	2210	165	-	415.0	207	https://www.orthodb.org/v10?query=3216at3041	aurora-like kinase
3217at3041	Complete	QAXK01010701.1	10887	7922	-	299.2	364	https://www.orthodb.org/v10?query=3217at3041	WD40-repeat-containing domain
3222at3041	Complete	QAXK01008510.1	15994	20405	+	518.6	534	https://www.orthodb.org/v10?query=3222at3041	Histone deacetylase
3232at3041	Complete	QAXK01003836.1	8909	3187	-	428.1	375	https://www.orthodb.org/v10?query=3232at3041	eukaryotic translation initiation factor 3, subunit 7
3239at3041	Duplicated	QAXK01003232.1	4779	8499	+	293.5	322	https://www.orthodb.org/v10?query=3239at3041	translation elongation factor 1-alpha
3239at3041	Duplicated	QAXK01006195.1	1582	3808	+	319.3	314	https://www.orthodb.org/v10?query=3239at3041	translation elongation factor 1-alpha
3240at3041	Complete	QAXK01004123.1	13625	15399	+	475.9	350	https://www.orthodb.org/v10?query=3240at3041	PsbB mRNA maturation factor Mbb1, chloroplastic
3254at3041	Missing
3261at3041	Complete	QAXK01005731.1	3330	6743	+	297.5	206	https://www.orthodb.org/v10?query=3261at3041	Phosphatidate cytidylyltransferase
3277at3041	Duplicated	QAXK01000335.1	8710	6032	-	322.4	321	https://www.orthodb.org/v10?query=3277at3041	Glutathione synthetase
3277at3041	Duplicated	QAXK01002351.1	1	2336	+	352.8	283	https://www.orthodb.org/v10?query=3277at3041	Glutathione synthetase
3291at3041	Duplicated	QAXK01005832.1	2883	4817	+	311.7	197	https://www.orthodb.org/v10?query=3291at3041	predicted protein
3291at3041	Duplicated	QAXK01007491.1	1382	4034	+	314.2	221	https://www.orthodb.org/v10?query=3291at3041	predicted protein
3297at3041	Complete	QAXK01002968.1	5239	542	-	526.5	433	https://www.orthodb.org/v10?query=3297at3041	Putative DnaJ subfamily C member 2
3304at3041	Fragmented	QAXK01002476.1	7001	6458	-	88.4	74	https://www.orthodb.org/v10?query=3304at3041	Cwf19-like, C-terminal domain-1
3306at3041	Complete	QAXK01008333.1	5211	755	-	240.6	348	https://www.orthodb.org/v10?query=3306at3041	SUI1 domain
3312at3041	Duplicated	QAXK01004033.1	4529	6263	+	435.1	238	https://www.orthodb.org/v10?query=3312at3041	Rcd1-like protein
3312at3041	Duplicated	QAXK01008825.1	3004	4872	+	465.4	236	https://www.orthodb.org/v10?query=3312at3041	Rcd1-like protein
3315at3041	Complete	QAXK01013436.1	3075	257	-	370.0	322	https://www.orthodb.org/v10?query=3315at3041	major facilitator superfamily
3323at3041	Complete	QAXK01007672.1	3589	1228	-	340.9	224	https://www.orthodb.org/v10?query=3323at3041	p-loop containing nucleoside triphosphate hydrolase protein
3333at3041	Complete	QAXK01014925.1	5002	6648	+	408.1	306	https://www.orthodb.org/v10?query=3333at3041	Adenylyltransferase and sulfurtransferase MOCS3
3337at3041	Complete	QAXK01016711.1	4152	7100	+	425.1	314	https://www.orthodb.org/v10?query=3337at3041	26S proteasome non-ATPase regulatory subunit 12
3338at3041	Fragmented	QAXK01013481.1	923	1672	+	280.5	144	https://www.orthodb.org/v10?query=3338at3041	40S ribosomal protein S4
3350at3041	Duplicated	QAXK01001200.1	28715	26575	-	578.0	403	https://www.orthodb.org/v10?query=3350at3041	Thiolase
3350at3041	Duplicated	QAXK01001767.1	7028	3006	-	637.7	371	https://www.orthodb.org/v10?query=3350at3041	Thiolase
3352at3041	Missing
3355at3041	Complete	QAXK01008798.1	739	2238	+	161.7	140	https://www.orthodb.org/v10?query=3355at3041	WD40/YVTN repeat-like-containing domain superfamily
3370at3041	Complete	QAXK01006154.1	7199	4782	-	307.9	247	https://www.orthodb.org/v10?query=3370at3041	molybdenum cofactor biosynthesis prote
3371at3041	Fragmented	QAXK01003802.1	2040	265	-	194.2	122	https://www.orthodb.org/v10?query=3371at3041	Tetratricopeptide-like helical
3373at3041	Complete	QAXK01000869.1	5647	9196	+	378.8	326	https://www.orthodb.org/v10?query=3373at3041	WD40-repeat-containing domain
3375at3041	Duplicated	QAXK01000724.1	6091	3676	-	332.2	260	https://www.orthodb.org/v10?query=3375at3041	Asparaginase
3375at3041	Duplicated	QAXK01019007.1	4450	2156	-	310.5	235	https://www.orthodb.org/v10?query=3375at3041	Asparaginase
3380at3041	Missing
3391at3041	Complete	QAXK01008314.1	4813	7042	+	392.2	292	https://www.orthodb.org/v10?query=3391at3041	Adenosine kinase
3396at3041	Complete	QAXK01011367.1	1094	2688	+	266.9	230	https://www.orthodb.org/v10?query=3396at3041	Chloroplast lumenal protein
3398at3041	Complete	QAXK01004338.1	10706	15436	+	458.4	367	https://www.orthodb.org/v10?query=3398at3041	Eukaryotic translation initiation factor 3 subunit L
3407at3041	Complete	QAXK01000007.1	3483	1851	-	314.8	200	https://www.orthodb.org/v10?query=3407at3041	Pescadillo homolog
3408at3041	Complete	QAXK01014803.1	67	2405	+	480.5	343	https://www.orthodb.org/v10?query=3408at3041	tRNA modification GTPase MnmE
3411at3041	Missing
3417at3041	Complete	QAXK01000525.1	12654	17162	+	343.6	324	https://www.orthodb.org/v10?query=3417at3041	NEDD8-activating enzyme E1 regulatory subunit
3418at3041	Complete	QAXK01006338.1	1051	28	-	235.8	154	https://www.orthodb.org/v10?query=3418at3041	DnaJ domain
3428at3041	Complete	QAXK01010124.1	10448	8669	-	346.3	186	https://www.orthodb.org/v10?query=3428at3041	iron-sulfur cluster assembly protein
3434at3041	Duplicated	QAXK01007087.1	8929	7431	-	214.2	162	https://www.orthodb.org/v10?query=3434at3041	Cyclin-like
3434at3041	Duplicated	QAXK01007682.1	1108	2398	+	239.1	182	https://www.orthodb.org/v10?query=3434at3041	Cyclin-like
3438at3041	Missing
3446at3041	Duplicated	QAXK01000082.1	7826	9500	+	233.0	169	https://www.orthodb.org/v10?query=3446at3041	Ribosomal protein L3
3446at3041	Duplicated	QAXK01000407.1	8680	7056	-	244.3	164	https://www.orthodb.org/v10?query=3446at3041	Ribosomal protein L3
3454at3041	Complete	QAXK01000217.1	13973	11099	-	333.8	349	https://www.orthodb.org/v10?query=3454at3041	Eukaryotic translation initiation factor 5
3456at3041	Complete	QAXK01011194.1	5918	9002	+	392.8	243	https://www.orthodb.org/v10?query=3456at3041	Mitochondrial carrier family
3483at3041	Duplicated	QAXK01000427.1	51685	52890	+	211.9	172	https://www.orthodb.org/v10?query=3483at3041	predicted protein
3483at3041	Duplicated	QAXK01016796.1	1089	2094	+	200.6	162	https://www.orthodb.org/v10?query=3483at3041	predicted protein
3493at3041	Fragmented	QAXK01006312.1	7880	8485	+	65.2	72	https://www.orthodb.org/v10?query=3493at3041	Glucokinase
3499at3041	Complete	QAXK01011390.1	6757	10508	+	500.1	383	https://www.orthodb.org/v10?query=3499at3041	P-loop containing nucleoside triphosphate hydrolase
3509at3041	Complete	QAXK01001086.1	9229	7556	-	289.5	195	https://www.orthodb.org/v10?query=3509at3041	Serine/threonine-protein phosphatase 2A activator
3514at3041	Complete	QAXK01000627.1	25854	27382	+	226.6	226	https://www.orthodb.org/v10?query=3514at3041	predicted protein
3537at3041	Fragmented	QAXK01000255.1	1143	180	-	95.3	107	https://www.orthodb.org/v10?query=3537at3041	predicted protein
3540at3041	Duplicated	QAXK01008581.1	9966	8782	-	276.5	301	https://www.orthodb.org/v10?query=3540at3041	P-loop containing nucleoside triphosphate hydrolase
3540at3041	Duplicated	QAXK01019115.1	38	3723	+	310.5	242	https://www.orthodb.org/v10?query=3540at3041	P-loop containing nucleoside triphosphate hydrolase
3554at3041	Complete	QAXK01001208.1	4428	3497	-	335.6	158	https://www.orthodb.org/v10?query=3554at3041	4Fe-4S ferredoxin, iron-sulphur binding,conserved site
3556at3041	Complete	QAXK01008377.1	3630	1851	-	417.3	277	https://www.orthodb.org/v10?query=3556at3041	tRNA-dihydrouridine(16/17) synthase 
3558at3041	Complete	QAXK01014000.1	19150	23189	+	228.1	288	https://www.orthodb.org/v10?query=3558at3041	DnaJ-like protein
3559at3041	Duplicated	QAXK01005204.1	1584	850	-	402.8	201	https://www.orthodb.org/v10?query=3559at3041	Eukaryotic translation initiation factor 6
3559at3041	Duplicated	QAXK01012511.1	4111	1798	-	387.5	201	https://www.orthodb.org/v10?query=3559at3041	Eukaryotic translation initiation factor 6
3562at3041	Complete	QAXK01009171.1	15170	12352	-	333.2	418	https://www.orthodb.org/v10?query=3562at3041	Initiation-specific alpha-1,6-mannosyltransferase
3583at3041	Duplicated	QAXK01002535.1	2552	759	-	425.2	268	https://www.orthodb.org/v10?query=3583at3041	3-oxoacyl-
3583at3041	Duplicated	QAXK01017953.1	921	3297	+	432.9	281	https://www.orthodb.org/v10?query=3583at3041	3-oxoacyl-
3587at3041	Missing
3588at3041	Complete	QAXK01004000.1	12088	10081	-	434.4	244	https://www.orthodb.org/v10?query=3588at3041	rRNA adenine N(6)-methyltransferase
3591at3041	Complete	QAXK01006391.1	1754	3793	+	230.3	234	https://www.orthodb.org/v10?query=3591at3041	WD40-repeat-containing domain
3613at3041	Duplicated	QAXK01002318.1	2866	287	-	431.6	251	https://www.orthodb.org/v10?query=3613at3041	KRR1 small subunit processome component
3613at3041	Duplicated	QAXK01006462.1	6355	3605	-	392.0	249	https://www.orthodb.org/v10?query=3613at3041	KRR1 small subunit processome component
3614at3041	Complete	QAXK01000679.1	20862	23970	+	361.4	210	https://www.orthodb.org/v10?query=3614at3041	Aspartate carbamoyltransferase
3618at3041	Complete	QAXK01003231.1	16625	14068	-	356.4	202	https://www.orthodb.org/v10?query=3618at3041	Cytochrome c-like domain
3621at3041	Duplicated	QAXK01002177.1	14876	13889	-	356.7	203	https://www.orthodb.org/v10?query=3621at3041	Ribose-5-phosphate isomerase
3621at3041	Duplicated	QAXK01013969.1	1930	993	-	331.2	172	https://www.orthodb.org/v10?query=3621at3041	Ribose-5-phosphate isomerase
3624at3041	Complete	QAXK01017983.1	2022	269	-	315.2	183	https://www.orthodb.org/v10?query=3624at3041	Ribosomal protein L2
3629at3041	Complete	QAXK01001156.1	3180	1500	-	143.2	124	https://www.orthodb.org/v10?query=3629at3041	trf4 poly(A) polymerase
3644at3041	Duplicated	QAXK01004230.1	25541	27915	+	323.3	288	https://www.orthodb.org/v10?query=3644at3041	P-loop containing nucleoside triphosphate hydrolase
3644at3041	Duplicated	QAXK01009732.1	9563	6799	-	291.8	311	https://www.orthodb.org/v10?query=3644at3041	P-loop containing nucleoside triphosphate hydrolase
3646at3041	Complete	QAXK01003590.1	1502	177	-	296.4	460	https://www.orthodb.org/v10?query=3646at3041	WD40 repeat
3673at3041	Complete	QAXK01000928.1	4721	1230	-	335.1	324	https://www.orthodb.org/v10?query=3673at3041	WW domain
3678at3041	Duplicated	QAXK01007545.1	4923	6543	+	381.9	225	https://www.orthodb.org/v10?query=3678at3041	Cytochrome c heme lyase
3678at3041	Duplicated	QAXK01019245.1	388	2443	+	389.4	219	https://www.orthodb.org/v10?query=3678at3041	Cytochrome c heme lyase
3687at3041	Complete	QAXK01010173.1	3319	5256	+	314.6	247	https://www.orthodb.org/v10?query=3687at3041	F-box protein
3692at3041	Complete	QAXK01013035.1	1945	4404	+	289.4	236	https://www.orthodb.org/v10?query=3692at3041	predicted protein
3697at3041	Complete	QAXK01000595.1	2983	1676	-	462.2	217	https://www.orthodb.org/v10?query=3697at3041	Proteasome subunit beta type
3706at3041	Fragmented	QAXK01009131.1	4636	3545	-	211.3	159	https://www.orthodb.org/v10?query=3706at3041	DNA polymerase, Y-family, little finger domain
3709at3041	Duplicated	QAXK01003347.1	21416	19953	-	329.2	204	https://www.orthodb.org/v10?query=3709at3041	Tryptophan synthase alpha chain
3709at3041	Duplicated	QAXK01009964.1	25610	24315	-	325.4	202	https://www.orthodb.org/v10?query=3709at3041	Tryptophan synthase alpha chain
3711at3041	Complete	QAXK01006679.1	5844	7981	+	316.2	209	https://www.orthodb.org/v10?query=3711at3041	Probable magnesium transporter
3717at3041	Fragmented	QAXK01006712.1	4022	1326	-	398.8	305	https://www.orthodb.org/v10?query=3717at3041	Ubiquitin-like modifier-activating enzyme Atg7
3721at3041	Complete	QAXK01000646.1	3437	2178	-	290.9	181	https://www.orthodb.org/v10?query=3721at3041	NADH
3733at3041	Duplicated	QAXK01001463.1	2340	186	-	191.1	203	https://www.orthodb.org/v10?query=3733at3041	Calreticulin/calnexin
3733at3041	Duplicated	QAXK01009089.1	8102	10806	+	196.6	204	https://www.orthodb.org/v10?query=3733at3041	Calreticulin/calnexin
3758at3041	Complete	QAXK01005753.1	2076	3799	+	418.9	226	https://www.orthodb.org/v10?query=3758at3041	40S ribosomal protein S3a
3760at3041	Complete	QAXK01012020.1	2254	4849	+	189.3	252	https://www.orthodb.org/v10?query=3760at3041	Nicastrin
3774at3041	Complete	QAXK01017753.1	1728	436	-	245.0	180	https://www.orthodb.org/v10?query=3774at3041	Anaphase-promoting complex subunit 2
3802at3041	Complete	QAXK01006249.1	4939	7634	+	370.4	286	https://www.orthodb.org/v10?query=3802at3041	Flap endonuclease 1
3806at3041	Fragmented	QAXK01014267.1	4569	5522	+	310.1	141	https://www.orthodb.org/v10?query=3806at3041	Splicing factor-like protein
3820at3041	Complete	QAXK01003976.1	8556	3734	-	570.0	496	https://www.orthodb.org/v10?query=3820at3041	predicted protein
3835at3041	Duplicated	QAXK01000842.1	23487	24776	+	440.6	214	https://www.orthodb.org/v10?query=3835at3041	rRNA 2'-O-methyltransferase fibrillarin
3835at3041	Duplicated	QAXK01014068.1	12041	14103	+	423.8	212	https://www.orthodb.org/v10?query=3835at3041	rRNA 2'-O-methyltransferase fibrillarin
3840at3041	Complete	QAXK01013424.1	6153	1945	-	115.7	146	https://www.orthodb.org/v10?query=3840at3041	WD40/YVTN repeat-like-containing domain
3854at3041	Complete	QAXK01003378.1	5209	366	-	386.8	331	https://www.orthodb.org/v10?query=3854at3041	glycosyl transferase
3864at3041	Complete	QAXK01010406.1	2162	130	-	124.0	135	https://www.orthodb.org/v10?query=3864at3041	Protein phosphatase methylesterase 1
3867at3041	Fragmented	QAXK01008619.1	2452	2249	-	95.1	59	https://www.orthodb.org/v10?query=3867at3041	nuclear pre-mRNA splicing factor, component of splicing factor 3b
3869at3041	Complete	QAXK01001200.1	17606	19818	+	415.5	318	https://www.orthodb.org/v10?query=3869at3041	mitochondrial processing peptidase alpha subunit
3870at3041	Complete	QAXK01001803.1	9702	7639	-	429.1	273	https://www.orthodb.org/v10?query=3870at3041	predicted protein
3885at3041	Duplicated	QAXK01003493.1	17025	19264	+	260.7	230	https://www.orthodb.org/v10?query=3885at3041	Mitochondrial carrier family
3885at3041	Duplicated	QAXK01013986.1	6081	4744	-	299.5	236	https://www.orthodb.org/v10?query=3885at3041	Mitochondrial carrier family
3892at3041	Complete	QAXK01005400.1	31209	29659	-	309.4	211	https://www.orthodb.org/v10?query=3892at3041	Protein kinase
3893at3041	Missing
3895at3041	Duplicated	QAXK01001632.1	4512	6418	+	251.9	190	https://www.orthodb.org/v10?query=3895at3041	K Homology domain, type 1
3895at3041	Duplicated	QAXK01006431.1	16325	13742	-	275.4	208	https://www.orthodb.org/v10?query=3895at3041	K Homology domain, type 1
3903at3041	Complete	QAXK01004000.1	7642	5232	-	320.0	235	https://www.orthodb.org/v10?query=3903at3041	Trypsin-like serine protease
3911at3041	Duplicated	QAXK01000327.1	5344	3357	-	340.2	247	https://www.orthodb.org/v10?query=3911at3041	Nucleotide-binding, alpha-beta plait
3911at3041	Duplicated	QAXK01017176.1	940	3921	+	375.2	236	https://www.orthodb.org/v10?query=3911at3041	Nucleotide-binding, alpha-beta plait
3914at3041	Complete	QAXK01003852.1	2138	563	-	209.9	171	https://www.orthodb.org/v10?query=3914at3041	Proteasome subunit alpha type
3946at3041	Missing
3950at3041	Complete	QAXK01000724.1	14653	15848	+	215.3	206	https://www.orthodb.org/v10?query=3950at3041	WD40/YVTN repeat-like-containing domain
3954at3041	Complete	QAXK01003905.1	20331	25213	+	403.5	370	https://www.orthodb.org/v10?query=3954at3041	helicase
3955at3041	Duplicated	QAXK01000037.1	7367	9898	+	356.8	272	https://www.orthodb.org/v10?query=3955at3041	predicted protein
3955at3041	Duplicated	QAXK01013651.1	32	2765	+	336.3	271	https://www.orthodb.org/v10?query=3955at3041	predicted protein
3974at3041	Duplicated	QAXK01002652.1	18196	16240	-	389.5	230	https://www.orthodb.org/v10?query=3974at3041	Protein kinase
3974at3041	Duplicated	QAXK01002927.1	6577	3630	-	346.3	240	https://www.orthodb.org/v10?query=3974at3041	Protein kinase
3977at3041	Complete	QAXK01011857.1	1226	3209	+	406.4	268	https://www.orthodb.org/v10?query=3977at3041	Putative tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
3988at3041	Complete	QAXK01003565.1	11016	9575	-	438.6	240	https://www.orthodb.org/v10?query=3988at3041	1-(5-phosphoribosyl)-5-
3994at3041	Complete	QAXK01000050.1	24428	29981	+	283.2	336	https://www.orthodb.org/v10?query=3994at3041	Pseudouridine synthase, TruD
3998at3041	Missing
4012at3041	Duplicated	QAXK01004192.1	6416	4096	-	334.7	174	https://www.orthodb.org/v10?query=4012at3041	Small rab-related GTPase
4012at3041	Duplicated	QAXK01005421.1	5145	3807	-	296.9	171	https://www.orthodb.org/v10?query=4012at3041	Small rab-related GTPase
4016at3041	Complete	QAXK01009985.1	8201	11435	+	328.4	290	https://www.orthodb.org/v10?query=4016at3041	Leucine-rich repeat
4023at3041	Complete	QAXK01008567.1	4740	6650	+	234.9	171	https://www.orthodb.org/v10?query=4023at3041	phosphoribosylglycinamide formyltransferase
4047at3041	Duplicated	QAXK01005272.1	5058	3150	-	399.4	254	https://www.orthodb.org/v10?query=4047at3041	Magnesium-protoporphyrin IX methyltransferase chloroplast
4047at3041	Duplicated	QAXK01019777.1	3806	1404	-	460.1	252	https://www.orthodb.org/v10?query=4047at3041	Magnesium-protoporphyrin IX methyltransferase chloroplast
4050at3041	Complete	QAXK01012125.1	2420	651	-	177.4	195	https://www.orthodb.org/v10?query=4050at3041	Sulfhydryl oxidase
4055at3041	Complete	QAXK01002652.1	3797	1393	-	363.9	267	https://www.orthodb.org/v10?query=4055at3041	predicted protein
4057at3041	Duplicated	QAXK01002177.1	13387	11176	-	326.4	325	https://www.orthodb.org/v10?query=4057at3041	GHMP kinase, C-terminal domain
4057at3041	Duplicated	QAXK01013941.1	6543	10458	+	332.4	334	https://www.orthodb.org/v10?query=4057at3041	GHMP kinase, C-terminal domain
4058at3041	Complete	QAXK01001158.1	6748	4261	-	279.4	269	https://www.orthodb.org/v10?query=4058at3041	WD40 repeat protein
4063at3041	Duplicated	QAXK01004703.1	17183	14714	-	197.1	180	https://www.orthodb.org/v10?query=4063at3041	Palmitoyl-protein thioesterase
4063at3041	Duplicated	QAXK01006785.1	5300	6661	+	225.0	197	https://www.orthodb.org/v10?query=4063at3041	Palmitoyl-protein thioesterase
4065at3041	Duplicated	QAXK01001661.1	37	1765	+	269.2	206	https://www.orthodb.org/v10?query=4065at3041	Mitochondrial carrier family
4065at3041	Duplicated	QAXK01011334.1	3247	1762	-	243.1	183	https://www.orthodb.org/v10?query=4065at3041	Mitochondrial carrier family
4072at3041	Complete	QAXK01000335.1	27254	25603	-	311.1	202	https://www.orthodb.org/v10?query=4072at3041	SF3B4, RNA recognition motif 1
4074at3041	Duplicated	QAXK01005447.1	2119	3686	+	239.6	180	https://www.orthodb.org/v10?query=4074at3041	Ribosomal protein L3
4074at3041	Duplicated	QAXK01009601.1	9090	10631	+	240.5	184	https://www.orthodb.org/v10?query=4074at3041	Ribosomal protein L3
4080at3041	Complete	QAXK01012663.1	1560	2913	+	275.5	201	https://www.orthodb.org/v10?query=4080at3041	RNA-binding S4 domain
4081at3041	Duplicated	QAXK01001681.1	7571	9246	+	275.9	190	https://www.orthodb.org/v10?query=4081at3041	Ribosomal biogenesis,methyltransferase,EMG1/NEP1
4081at3041	Duplicated	QAXK01016405.1	4893	7105	+	307.9	182	https://www.orthodb.org/v10?query=4081at3041	Ribosomal biogenesis,methyltransferase,EMG1/NEP1
4083at3041	Complete	QAXK01003767.1	15037	16578	+	392.5	219	https://www.orthodb.org/v10?query=4083at3041	Proteasome subunit alpha type
4084at3041	Complete	QAXK01001756.1	16985	18889	+	319.9	215	https://www.orthodb.org/v10?query=4084at3041	Lipid transfer machine permease
4086at3041	Complete	QAXK01016939.1	17085	19159	+	236.4	159	https://www.orthodb.org/v10?query=4086at3041	Microtubule plus-end binding protein
